word,frequency
ooh-ooh-ooh)4embed,1
241,1
contributorstranslationstürkçeportuguêsnederlandsespañolwhite,1
"beautiful,",1
"ash,",1
"sleeve,",1
forest,1
comprehend,1
ahead,1
(locked),1
unlocked,1
final,1
(stopped),1
stopped,1
(smokin',1
(hot),1
og),1
2-3s,1
slide,1
teeth),1
"goddamn,",1
"lot""",1
"""thanks",1
"smiling,",1
rolls,1
kicked,1
(yuh),1
bet,1
nosebleeds,1
muhfuckas,1
understandin'?,1
pop),1
og,1
joes,1
"(pop,",1
drop),1
"(drop,",1
concords,1
toes,1
(this,1
hard),1
"yet,",1
"broke,",1
"store,",1
"(store,",1
coca,1
(coca),1
flavor,1
handle,1
"ass,",1
"kd,",1
crazy,1
diamonds,1
vanish,1
intoxication,1
motivation?,1
"wrong,",1
belle,1
mamacita,1
cellout,1
greedo,1
03,1
dark,1
au/ra,1
paris,1
month,1
jaden,1
tyme,1
ross,1
sunshine,1
delightful,1
dounia,1
instagram,1
forgot,1
vegas,1
dimitri,1
milionària,1
rosalía,1
talk?,1
farruko),1
sebastian,1
hell,1
sister,1
boom,1
radio,1
segall,1
some-ha-how,1
devin,1
ask,1
scarlxrd,1
blackbear),1
dangerous,1
deathbyromy,1
gotit,1
spaceship,1
jay,1
almighty,1
ybn,1
boy),1
haven't,1
simmer,1
mahalia,1
jeezy,1
buddha,1
fender,1
linked,1
bonobo,1
blink-182,1
"bas,",1
rica,1
costa,1
dreamville,1
mars),1
stapleton,1
took,1
yebba),1
part,1
best,1
flushed,1
07/05/19,1
"drain,",1
stay158embed,1
solo],1
[guitar,1
excuse,1
"mm,",1
lose,1
play,1
it?,1
"jid,",1
guapdad,1
"4000,",1
gun,1
dior,1
iann,1
numbers,1
phone,1
fike,1
dominic,1
wild),1
naomi,1
kelly,1
"pain,",1
reese,1
god),1
slump,1
mask,1
ski,1
buddy,1
"smokepurpp,",1
"mez,",1
"jace,",1
"laflare,",1
better)16embed,1
